519, 1, 3.0, 4.0, 240, 28, 16, 12
520, 1, 5.0, 4.0, 431, 74, 32, 8
521, 1, 5.0, 5.0, 487, 48, 24, 13
522, 1, 4.0, 4.0, 44, 5, 5, 8
523, 1, 5.0, 4.0, 345, 34, 20, 13
524, 1, 3.0, 4.0, 286, 31, 15, 16
525, 1, 4.0, 4.0, 47, 6, 3, 15
526, 1, 3.0, 3.0, 194, 23, 10, 18
527, 1, 3.0, 4.0, 229, 28, 6, 37
528, 1, 5.0, 5.0, 418, 52, 23, 13
529, 1, 4.0, 6.0, 414, 43, 33, 6
530, 1, 4.0, 4.0, 394, 44, 23, 12
531, 1, 4.0, 4.0, 39, 10, 2, 19
532, 1, 6.0, 5.0, 766, 138, 45, 8
533, 1, 4.0, 4.0, 358, 37, 18, 15
534, 1, 4.0, 4.0, 333, 44, 22, 11
535, 1, 4.0, 4.0, 331, 30, 21, 11
536, 1, 4.0, 4.0, 336, 27, 16, 18
537, 1, 5.0, 4.0, 381, 33, 9, 40
538, 1, 4.0, 4.0, 45, 5, 2, 22
539, 1, 4.0, 4.0, 429, 37, 34, 7
540, 1, 5.0, 5.0, 534, 61, 41, 4
541, 1, 4.0, 4.0, 49, 4, 5, 9
542, 1, 4.0, 4.0, 341, 51, 18, 15
543, 1, 1.0, 1.0, 16, 2, 2, 8
544, 1, 3.0, 3.0, 159, 13, 6, 25
545, 1, 4.0, 4.0, 373, 51, 23, 10
546, 1, 4.0, 4.0, 389, 47, 24, 11
547, 1, 4.0, 4.0, 341, 64, 18, 16
548, 1, 6.0, 4.0, 603, 76, 39, 8
549, 1, 4.0, 4.0, 381, 56, 19, 16
550, 1, 3.0, 3.0, 201, 16, 13, 12
551, 1, 4.0, 4.0, 412, 46, 22, 13
552, 1, 4.0, 4.0, 417, 50, 19, 18
553, 1, 5.0, 6.0, 543, 49, 33, 9
554, 1, 5.0, 5.0, 539, 57, 34, 7
555, 1, 5.0, 5.0, 555, 49, 37, 7
556, 1, 5.0, 5.0, 475, 62, 23, 14
557, 1, 6.0, 6.0, 503, 76, 25, 13
558, 1, 4.0, 4.0, 381, 38, 18, 15
559, 1, 4.0, 4.0, 341, 30, 20, 11
560, 1, 5.0, 5.0, 494, 57, 31, 11
561, 1, 3.0, 4.0, 189, 22, 14, 10
562, 1, 4.0, 4.0, 424, 70, 26, 9
563, 1, 5.0, 4.0, 471, 45, 27, 11
564, 1, 4.0, 4.0, 266, 39, 19, 10
565, 1, 4.0, 4.0, 259, 23, 11, 21
566, 1, 4.0, 4.0, 421, 47, 26, 10
567, 1, 4.0, 4.0, 318, 32, 17, 14
568, 1, 4.0, 4.0, 501, 32, 25, 14
569, 1, 4.0, 5.0, 374, 57, 23, 12
570, 1, 6.0, 5.0, 558, 93, 29, 13
571, 1, 5.0, 5.0, 586, 75, 38, 8
572, 1, 4.0, 4.0, 256, 31, 28, 5
573, 1, 5.0, 5.0, 416, 70, 23, 13
574, 1, 4.0, 4.0, 372, 46, 20, 13
575, 1, 3.0, 3.0, 152, 13, 6, 24
576, 1, 5.0, 4.0, 260, 30, 15, 14
577, 1, 4.0, 4.0, 362, 34, 22, 10
578, 1, 4.0, 4.0, 493, 31, 31, 9
579, 1, 4.0, 4.0, 381, 51, 29, 7
580, 1, 6.0, 5.0, 397, 57, 35, 6
581, 1, 4.0, 5.0, 511, 31, 20, 21
582, 1, 4.0, 5.0, 544, 33, 15, 34
583, 1, 5.0, 6.0, 630, 89, 44, 8
584, 1, 4.0, 4.0, 301, 25, 20, 11
585, 1, 5.0, 4.0, 406, 34, 32, 5
586, 1, 5.0, 5.0, 537, 75, 32, 10
587, 1, 2.0, 3.0, 101, 13, 6, 15
588, 1, 3.0, 3.0, 149, 11, 13, 8
589, 1, 4.0, 4.0, 378, 30, 23, 11
590, 1, 4.0, 4.0, 240, 36, 27, 4
591, 1, 5.0, 5.0, 374, 36, 22, 11
592, 1, 3.0, 4.0, 199, 23, 16, 8
593, 1, 4.0, 4.0, 270, 60, 15, 14
594, 1, 3.0, 3.0, 174, 17, 6, 28
595, 1, 4.0, 4.0, 471, 41, 32, 8
596, 1, 4.0, 4.0, 346, 24, 20, 12
597, 1, 4.0, 4.0, 420, 66, 23, 13
598, 1, 3.0, 3.0, 215, 11, 3, 71
599, 1, 4.0, 4.0, 215, 18, 15, 10
600, 1, 4.0, 4.0, 243, 46, 10, 22
601, 1, 6.0, 5.0, 710, 67, 43, 6
602, 1, 5.0, 4.0, 36, 11, 4, 8
603, 1, 3.0, 3.0, 195, 9, 4, 48
604, 1, 4.0, 4.0, 465, 41, 22, 16
605, 1, 4.0, 5.0, 444, 44, 26, 10
606, 1, 4.0, 3.0, 374, 41, 17, 18
607, 1, 4.0, 3.0, 260, 27, 8, 31
608, 1, 3.0, 4.0, 261, 23, 16, 12
609, 1, 4.0, 5.0, 403, 32, 14, 26
610, 1, 5.0, 5.0, 439, 55, 32, 7
611, 1, 4.0, 4.0, 348, 46, 26, 8
612, 1, 3.0, 3.0, 269, 21, 19, 10
613, 1, 4.0, 5.0, 423, 57, 26, 10
614, 1, 4.0, 4.0, 333, 23, 9, 36
615, 1, 4.0, 5.0, 431, 53, 22, 13
616, 1, 4.0, 4.0, 445, 56, 33, 7
617, 1, 5.0, 6.0, 571, 94, 35, 9
618, 1, 3.0, 4.0, 191, 18, 17, 8
619, 1, 4.0, 4.0, 191, 14, 3, 63
620, 1, 4.0, 4.0, 274, 36, 20, 9
621, 1, 3.0, 3.0, 187, 12, 8, 22
622, 1, 4.0, 4.0, 294, 33, 23, 8
623, 1, 5.0, 6.0, 458, 43, 23, 14
624, 1, 3.0, 4.0, 251, 26, 11, 20
625, 1, 4.0, 4.0, 261, 24, 12, 19
626, 1, 6.0, 5.0, 289, 38, 18, 11
627, 1, 5.0, 6.0, 437, 61, 36, 5
628, 1, 4.0, 4.0, 409, 42, 25, 11
629, 1, 3.0, 3.0, 182, 15, 15, 10
630, 1, 5.0, 5.0, 413, 49, 21, 15
631, 1, 4.0, 4.0, 394, 38, 22, 12
632, 1, 2.0, 3.0, 178, 7, 3, 59
633, 1, 5.0, 5.0, 454, 44, 42, 4
634, 1, 4.0, 5.0, 320, 64, 18, 13
635, 1, 4.0, 4.0, 354, 42, 27, 7
636, 1, 4.0, 4.0, 298, 33, 18, 13
637, 1, 3.0, 3.0, 208, 17, 7, 29
638, 1, 4.0, 3.0, 311, 30, 14, 19
639, 1, 4.0, 3.0, 238, 22, 18, 9
640, 1, 4.0, 4.0, 458, 47, 30, 8
641, 1, 5.0, 5.0, 536, 81, 35, 8
642, 1, 4.0, 4.0, 323, 64, 21, 10
643, 1, 4.0, 4.0, 374, 28, 27, 7
644, 1, 4.0, 5.0, 307, 36, 15, 18
645, 1, 6.0, 5.0, 299, 43, 18, 13
646, 1, 3.0, 3.0, 181, 14, 22, 6
647, 1, 4.0, 4.0, 282, 19, 17, 12
648, 1, 5.0, 5.0, 457, 58, 30, 10
649, 1, 4.0, 4.0, 44, 7, 4, 10
650, 1, 5.0, 4.0, 228, 27, 18, 9
651, 1, 4.0, 4.0, 45, 7, 4, 11
652, 1, 5.0, 5.0, 454, 70, 34, 7
653, 1, 3.0, 4.0, 219, 27, 13, 13
654, 1, 4.0, 5.0, 438, 23, 16, 24
655, 1, 5.0, 4.0, 397, 33, 26, 9
656, 1, 4.0, 4.0, 45, 7, 2, 22
657, 1, 5.0, 5.0, 406, 49, 24, 11
658, 1, 6.0, 5.0, 463, 64, 30, 9
659, 1, 4.0, 4.0, 264, 27, 15, 13
660, 1, 3.0, 3.0, 200, 20, 9, 20
661, 1, 4.0, 4.0, 389, 38, 21, 13
662, 1, 4.0, 5.0, 446, 44, 26, 11
663, 1, 3.0, 4.0, 248, 15, 14, 15
664, 1, 4.0, 4.0, 422, 47, 19, 17
665, 1, 4.0, 5.0, 373, 36, 18, 17
666, 1, 5.0, 5.0, 404, 68, 36, 6
667, 1, 4.0, 4.0, 43, 7, 3, 14
668, 1, 4.0, 4.0, 388, 36, 19, 17
669, 1, 4.0, 4.0, 258, 42, 15, 13
670, 1, 4.0, 5.0, 433, 50, 25, 11
671, 1, 3.0, 3.0, 124, 13, 8, 14
672, 1, 4.0, 4.0, 226, 32, 19, 8
673, 1, 4.0, 4.0, 427, 28, 15, 25
674, 1, 4.0, 4.0, 241, 20, 11, 20
675, 1, 4.0, 4.0, 283, 21, 12, 21
676, 1, 4.0, 4.0, 561, 38, 24, 18
677, 1, 4.0, 4.0, 337, 26, 23, 10
678, 1, 5.0, 4.0, 490, 42, 19, 20
679, 1, 4.0, 4.0, 360, 28, 21, 12
680, 1, 5.0, 6.0, 521, 49, 35, 7
681, 1, 5.0, 5.0, 522, 39, 42, 4
682, 1, 4.0, 4.0, 320, 47, 24, 8
683, 1, 4.0, 4.0, 321, 74, 21, 11
684, 1, 5.0, 4.0, 406, 34, 26, 10
685, 1, 4.0, 4.0, 330, 14, 23, 10
686, 1, 4.0, 5.0, 289, 40, 14, 17
687, 1, 4.0, 4.0, 406, 31, 22, 13
688, 1, 5.0, 4.0, 365, 39, 27, 6
689, 1, 3.0, 3.0, 176, 12, 6, 28
690, 1, 3.0, 3.0, 183, 22, 3, 60
691, 1, 4.0, 4.0, 44, 4, 2, 22
692, 1, 4.0, 4.0, 334, 45, 24, 8
693, 1, 5.0, 4.0, 376, 48, 23, 11
694, 1, 4.0, 4.0, 265, 24, 16, 13
695, 1, 4.0, 4.0, 357, 42, 25, 9
696, 1, 3.0, 3.0, 242, 15, 6, 39
697, 1, 6.0, 6.0, 788, 105, 44, 10
698, 1, 4.0, 4.0, 282, 15, 16, 14
699, 1, 4.0, 4.0, 42, 6, 4, 9
700, 1, 3.0, 3.0, 163, 22, 7, 22
701, 1, 4.0, 4.0, 387, 41, 20, 14
702, 1, 3.0, 4.0, 235, 12, 12, 17
703, 1, 4.0, 4.0, 449, 51, 28, 10
704, 1, 5.0, 5.0, 423, 68, 35, 6
705, 1, 4.0, 4.0, 351, 17, 14, 21
706, 1, 4.0, 5.0, 366, 29, 21, 13
707, 1, 5.0, 5.0, 559, 68, 35, 8
708, 1, 6.0, 5.0, 406, 53, 28, 8
709, 1, 5.0, 5.0, 447, 35, 21, 17
710, 1, 4.0, 5.0, 391, 31, 22, 14
711, 1, 5.0, 5.0, 341, 24, 22, 9
712, 1, 4.0, 5.0, 406, 50, 25, 9
713, 1, 4.0, 4.0, 164, 14, 13, 9
714, 1, 5.0, 4.0, 336, 28, 25, 7
715, 1, 4.0, 4.0, 269, 38, 29, 5
716, 1, 5.0, 5.0, 475, 65, 29, 9
717, 1, 3.0, 4.0, 267, 37, 17, 13
718, 1, 5.0, 5.0, 566, 54, 26, 15
719, 1, 5.0, 4.0, 395, 56, 21, 14
720, 1, 5.0, 5.0, 589, 90, 39, 8
721, 1, 5.0, 5.0, 546, 69, 31, 11
722, 1, 4.0, 4.0, 42, 9, 3, 14
723, 1, 3.0, 3.0, 174, 14, 8, 20
724, 1, 5.0, 5.0, 351, 37, 23, 10
725, 1, 3.0, 3.0, 155, 18, 8, 18
726, 1, 4.0, 4.0, 342, 36, 20, 10
727, 1, 3.0, 4.0, 202, 26, 16, 9
728, 1, 5.0, 5.0, 536, 74, 29, 11
729, 1, 4.0, 4.0, 505, 56, 25, 14
730, 1, 4.0, 5.0, 316, 29, 17, 15
731, 1, 4.0, 4.0, 120, 13, 9, 11
732, 1, 5.0, 5.0, 470, 55, 34, 5
733, 1, 5.0, 4.0, 467, 60, 23, 15
734, 1, 5.0, 5.0, 404, 38, 25, 10
735, 1, 4.0, 4.0, 403, 43, 27, 9
736, 1, 3.0, 3.0, 245, 27, 10, 21
737, 1, 5.0, 4.0, 341, 37, 28, 7
738, 1, 4.0, 4.0, 476, 54, 19, 21
739, 1, 4.0, 4.0, 309, 47, 16, 16
740, 1, 5.0, 5.0, 582, 23, 41, 6
741, 1, 5.0, 5.0, 454, 48, 27, 11
742, 1, 5.0, 4.0, 325, 35, 20, 12
743, 1, 5.0, 4.0, 476, 41, 14, 31
744, 1, 4.0, 4.0, 343, 30, 23, 10
745, 1, 4.0, 4.0, 219, 28, 15, 11
746, 1, 4.0, 4.0, 51, 3, 4, 12
747, 1, 5.0, 5.0, 468, 57, 38, 6
748, 1, 4.0, 4.0, 360, 27, 16, 19
749, 1, 4.0, 4.0, 345, 30, 18, 15
750, 1, 3.0, 4.0, 209, 20, 11, 16
751, 1, 4.0, 4.0, 282, 29, 9, 29
752, 1, 5.0, 4.0, 370, 58, 23, 11
753, 1, 4.0, 5.0, 532, 64, 29, 12
754, 1, 4.0, 4.0, 316, 37, 12, 23
755, 1, 4.0, 5.0, 394, 57, 25, 10
756, 1, 4.0, 4.0, 361, 26, 22, 12
757, 1, 6.0, 4.0, 369, 77, 25, 9
758, 1, 4.0, 5.0, 364, 28, 19, 15
759, 1, 4.0, 4.0, 280, 34, 15, 16
760, 1, 5.0, 5.0, 452, 70, 36, 5
761, 1, 4.0, 4.0, 225, 33, 24, 6
762, 1, 5.0, 4.0, 575, 55, 30, 13
763, 1, 4.0, 3.0, 248, 16, 20, 8
764, 1, 4.0, 4.0, 260, 20, 9, 27
765, 1, 4.0, 4.0, 352, 26, 25, 7
766, 1, 4.0, 4.0, 446, 37, 17, 23
767, 1, 5.0, 5.0, 537, 86, 31, 12
768, 1, 4.0, 4.0, 329, 36, 25, 8
769, 1, 5.0, 4.0, 448, 52, 22, 15
770, 1, 5.0, 5.0, 504, 61, 32, 9
771, 1, 4.0, 4.0, 433, 46, 28, 9
772, 1, 4.0, 4.0, 388, 41, 19, 14
773, 1, 3.0, 4.0, 216, 13, 24, 5
774, 1, 3.0, 4.0, 188, 21, 6, 30
775, 1, 5.0, 5.0, 534, 76, 45, 3
776, 1, 5.0, 4.0, 435, 57, 24, 12
777, 1, 4.0, 4.0, 317, 36, 18, 14
778, 1, 5.0, 4.0, 482, 56, 19, 21
779, 1, 5.0, 5.0, 529, 42, 29, 12
780, 1, 6.0, 5.0, 496, 57, 35, 7
781, 1, 3.0, 4.0, 290, 23, 14, 18
782, 1, 5.0, 5.0, 552, 81, 30, 12
783, 1, 4.0, 4.0, 455, 50, 22, 16
784, 1, 4.0, 4.0, 289, 51, 24, 7
785, 1, 4.0, 4.0, 365, 48, 21, 13
786, 1, 4.0, 4.0, 365, 36, 15, 20
787, 1, 3.0, 4.0, 228, 18, 6, 37
788, 1, 5.0, 4.0, 421, 50, 27, 10
789, 1, 4.0, 4.0, 49, 4, 2, 24
790, 1, 4.0, 4.0, 334, 43, 25, 9
791, 1, 5.0, 6.0, 499, 76, 32, 11
792, 1, 4.0, 4.0, 412, 32, 29, 7
793, 1, 4.0, 4.0, 394, 44, 26, 9
794, 1, 4.0, 4.0, 316, 48, 26, 6
795, 1, 5.0, 5.0, 511, 43, 36, 5
796, 1, 5.0, 4.0, 686, 44, 34, 13
797, 1, 4.0, 4.0, 288, 25, 14, 18
798, 1, 5.0, 5.0, 420, 50, 19, 17
799, 1, 4.0, 5.0, 488, 36, 46, 4
800, 1, 4.0, 4.0, 327, 33, 22, 11
801, 1, 3.0, 3.0, 268, 18, 18, 10
802, 1, 4.0, 4.0, 200, 21, 15, 10
803, 1, 4.0, 5.0, 422, 51, 27, 10
804, 1, 3.0, 3.0, 207, 27, 21, 6
805, 1, 6.0, 5.0, 459, 33, 33, 7
806, 1, 4.0, 3.0, 213, 22, 18, 7
807, 1, 4.0, 5.0, 359, 46, 36, 5
808, 1, 4.0, 4.0, 306, 53, 24, 7
809, 1, 4.0, 4.0, 330, 36, 19, 12
810, 1, 4.0, 4.0, 246, 30, 13, 16
811, 1, 4.0, 4.0, 309, 26, 12, 23
812, 1, 4.0, 4.0, 377, 39, 25, 10
813, 1, 5.0, 5.0, 399, 56, 32, 5
814, 1, 5.0, 4.0, 369, 61, 18, 15
815, 1, 6.0, 6.0, 620, 62, 44, 6
816, 1, 4.0, 4.0, 243, 32, 17, 9
817, 1, 4.0, 4.0, 294, 25, 16, 15
818, 1, 2.0, 3.0, 174, 14, 7, 24
819, 1, 5.0, 4.0, 337, 40, 21, 10
820, 1, 4.0, 4.0, 354, 30, 11, 29
821, 1, 4.0, 4.0, 338, 24, 20, 13
822, 1, 4.0, 5.0, 499, 38, 33, 8
823, 1, 3.0, 3.0, 229, 10, 17, 9
824, 1, 5.0, 5.0, 337, 70, 24, 9
825, 1, 3.0, 3.0, 118, 14, 9, 11
826, 1, 4.0, 5.0, 592, 90, 45, 5
827, 1, 4.0, 4.0, 378, 42, 23, 11
828, 1, 5.0, 5.0, 380, 55, 28, 7
829, 1, 4.0, 4.0, 344, 29, 27, 6
830, 1, 1.0, 1.0, 20, 1, 1, 20
831, 1, 5.0, 4.0, 532, 69, 33, 10
832, 1, 5.0, 5.0, 511, 66, 36, 7
833, 1, 5.0, 5.0, 548, 42, 27, 15
834, 1, 4.0, 4.0, 334, 21, 26, 7
835, 1, 4.0, 4.0, 465, 22, 13, 33
836, 1, 2.0, 3.0, 98, 8, 7, 12
837, 1, 5.0, 5.0, 485, 81, 32, 6
838, 1, 4.0, 4.0, 347, 46, 21, 12
839, 1, 3.0, 4.0, 184, 14, 11, 14
840, 1, 4.0, 4.0, 47, 5, 5, 8
841, 1, 4.0, 4.0, 327, 21, 15, 18
842, 1, 4.0, 4.0, 304, 29, 30, 3
843, 1, 5.0, 5.0, 401, 41, 26, 9
844, 1, 4.0, 4.0, 316, 23, 17, 14
845, 1, 6.0, 6.0, 42, 6, 4, 10
846, 1, 3.0, 3.0, 228, 15, 16, 10
847, 1, 3.0, 4.0, 202, 24, 8, 23
848, 1, 5.0, 5.0, 409, 58, 32, 5
849, 1, 5.0, 4.0, 44, 7, 3, 14
850, 1, 5.0, 5.0, 38, 8, 4, 9
851, 1, 4.0, 5.0, 470, 39, 29, 9
852, 1, 3.0, 5.0, 434, 34, 36, 6
853, 1, 4.0, 4.0, 266, 43, 15, 15
854, 1, 5.0, 5.0, 435, 47, 20, 18
855, 1, 4.0, 4.0, 187, 15, 6, 30
856, 1, 5.0, 4.0, 44, 6, 3, 14
857, 1, 6.0, 6.0, 527, 91, 33, 8
858, 1, 4.0, 4.0, 299, 38, 24, 7
859, 1, 4.0, 4.0, 273, 40, 19, 9
860, 1, 4.0, 4.0, 404, 37, 17, 20
861, 1, 4.0, 6.0, 670, 56, 29, 15
862, 1, 5.0, 5.0, 431, 46, 23, 13
863, 1, 4.0, 4.0, 341, 18, 18, 14
864, 1, 3.0, 4.0, 233, 35, 17, 10
865, 1, 4.0, 4.0, 344, 30, 17, 17
866, 1, 6.0, 6.0, 42, 7, 5, 8
867, 1, 3.0, 3.0, 145, 11, 4, 35
868, 1, 4.0, 5.0, 413, 43, 19, 17
869, 1, 5.0, 5.0, 484, 64, 45, 4
870, 1, 4.0, 4.0, 266, 46, 19, 9
871, 1, 5.0, 4.0, 336, 35, 16, 18
872, 1, 6.0, 6.0, 533, 94, 39, 5
873, 1, 5.0, 6.0, 638, 97, 34, 11
874, 1, 4.0, 4.0, 305, 28, 29, 4
875, 1, 6.0, 5.0, 497, 67, 24, 15
876, 1, 4.0, 5.0, 364, 62, 24, 11
877, 1, 4.0, 4.0, 387, 56, 21, 12
878, 1, 5.0, 5.0, 398, 42, 25, 11
879, 1, 4.0, 4.0, 274, 47, 20, 9
880, 1, 5.0, 4.0, 392, 36, 24, 10
881, 1, 5.0, 4.0, 40, 8, 3, 13
882, 1, 4.0, 4.0, 317, 28, 15, 18
883, 1, 3.0, 4.0, 413, 36, 16, 22
884, 1, 6.0, 5.0, 474, 72, 25, 12
885, 1, 4.0, 5.0, 344, 57, 35, 5
886, 1, 5.0, 5.0, 502, 58, 29, 9
887, 1, 4.0, 4.0, 42, 6, 5, 7
888, 1, 4.0, 4.0, 356, 37, 23, 10
889, 1, 5.0, 4.0, 476, 75, 38, 6
890, 1, 5.0, 5.0, 468, 68, 34, 7
891, 1, 2.0, 2.0, 137, 26, 15, 6
892, 1, 5.0, 5.0, 306, 35, 21, 9
893, 1, 6.0, 4.0, 534, 70, 29, 12
894, 1, 4.0, 4.0, 241, 30, 12, 17
895, 1, 4.0, 5.0, 543, 66, 37, 7
896, 1, 4.0, 4.0, 363, 29, 14, 22
897, 1, 4.0, 4.0, 367, 40, 28, 8
898, 1, 5.0, 5.0, 356, 58, 22, 10
899, 1, 4.0, 4.0, 338, 31, 8, 40
900, 1, 5.0, 5.0, 490, 40, 29, 9
901, 1, 4.0, 4.0, 327, 29, 20, 12
902, 1, 4.0, 4.0, 353, 26, 15, 19
903, 1, 3.0, 3.0, 185, 19, 9, 19
904, 1, 6.0, 5.0, 493, 69, 30, 9
905, 1, 5.0, 4.0, 363, 49, 19, 15
906, 1, 5.0, 5.0, 523, 72, 26, 14
907, 1, 5.0, 5.0, 459, 52, 33, 6
908, 1, 4.0, 4.0, 46, 6, 4, 11
909, 1, 4.0, 4.0, 219, 18, 15, 12
910, 1, 5.0, 5.0, 39, 9, 3, 12
911, 1, 5.0, 5.0, 584, 100, 32, 10
912, 1, 5.0, 4.0, 390, 37, 20, 16
913, 1, 5.0, 5.0, 513, 61, 29, 10
914, 1, 6.0, 5.0, 535, 80, 37, 7
915, 1, 3.0, 3.0, 42, 4, 2, 21
916, 1, 5.0, 5.0, 680, 69, 40, 10
917, 1, 5.0, 6.0, 397, 44, 22, 12
918, 1, 4.0, 4.0, 431, 58, 31, 7
919, 1, 4.0, 4.0, 255, 26, 20, 9
920, 1, 4.0, 4.0, 340, 48, 22, 10
921, 1, 3.0, 3.0, 203, 33, 16, 9
922, 1, 4.0, 4.0, 447, 47, 17, 22
923, 1, 4.0, 3.0, 238, 25, 18, 8
924, 1, 4.0, 3.0, 218, 19, 15, 10
925, 1, 3.0, 4.0, 260, 33, 18, 9
926, 1, 5.0, 5.0, 352, 57, 29, 6
927, 1, 5.0, 5.0, 425, 50, 39, 4
928, 1, 4.0, 4.0, 267, 33, 19, 11
929, 1, 4.0, 4.0, 285, 38, 19, 10
930, 1, 6.0, 6.0, 618, 69, 32, 10
931, 1, 4.0, 4.0, 242, 34, 17, 8
932, 1, 4.0, 4.0, 353, 48, 23, 10
933, 1, 4.0, 5.0, 491, 62, 25, 13
934, 1, 3.0, 4.0, 225, 15, 9, 23
935, 1, 5.0, 6.0, 488, 71, 21, 17
936, 1, 6.0, 5.0, 472, 70, 28, 9
937, 1, 3.0, 3.0, 185, 15, 8, 21
938, 1, 4.0, 4.0, 392, 42, 15, 22
939, 1, 6.0, 6.0, 38, 8, 2, 19
940, 1, 5.0, 4.0, 460, 81, 30, 8
941, 1, 4.0, 5.0, 370, 38, 21, 12
942, 1, 4.0, 4.0, 264, 10, 10, 25
943, 1, 4.0, 4.0, 270, 31, 25, 6
944, 1, 4.0, 4.0, 432, 37, 31, 7
945, 1, 5.0, 5.0, 457, 59, 36, 6
946, 1, 4.0, 5.0, 447, 66, 24, 14
947, 1, 4.0, 4.0, 353, 35, 24, 8
948, 1, 5.0, 5.0, 452, 63, 27, 10
949, 1, 3.0, 4.0, 469, 35, 27, 12
950, 1, 4.0, 4.0, 418, 30, 25, 10
951, 1, 6.0, 6.0, 427, 76, 26, 11
952, 1, 5.0, 5.0, 502, 62, 21, 19
953, 1, 4.0, 4.0, 343, 34, 23, 9
954, 1, 5.0, 4.0, 375, 36, 32, 6
955, 1, 4.0, 5.0, 404, 42, 23, 12
956, 1, 4.0, 4.0, 274, 31, 18, 11
957, 1, 5.0, 4.0, 395, 67, 23, 11
958, 1, 4.0, 3.0, 225, 20, 12, 16
959, 1, 4.0, 4.0, 369, 36, 28, 7
960, 1, 4.0, 5.0, 429, 31, 28, 8
961, 1, 4.0, 4.0, 282, 29, 12, 21
962, 1, 5.0, 6.0, 519, 63, 33, 10
963, 1, 4.0, 3.0, 347, 30, 19, 15
964, 1, 3.0, 4.0, 229, 32, 15, 11
965, 1, 6.0, 5.0, 437, 85, 33, 6
966, 1, 5.0, 4.0, 339, 36, 21, 11
967, 1, 4.0, 4.0, 272, 31, 24, 6
968, 1, 5.0, 6.0, 637, 78, 33, 12
969, 1, 4.0, 5.0, 335, 44, 24, 8
970, 1, 4.0, 4.0, 503, 37, 26, 13
971, 1, 3.0, 3.0, 230, 21, 18, 9
972, 1, 1.0, 1.0, 56, 5, 3, 18
973, 1, 4.0, 4.0, 261, 33, 15, 15
974, 1, 4.0, 4.0, 337, 29, 17, 16
975, 1, 3.0, 4.0, 256, 15, 23, 5
976, 1, 4.0, 4.0, 252, 19, 12, 18
977, 1, 5.0, 5.0, 497, 57, 42, 5
978, 1, 5.0, 5.0, 505, 44, 35, 5
979, 1, 4.0, 4.0, 307, 37, 14, 20
980, 1, 4.0, 4.0, 309, 35, 14, 18
981, 1, 4.0, 4.0, 605, 44, 36, 8
982, 1, 4.0, 4.0, 314, 38, 29, 4
983, 1, 4.0, 5.0, 411, 59, 27, 8
984, 1, 6.0, 5.0, 605, 72, 41, 7
985, 1, 4.0, 4.0, 334, 38, 23, 9
986, 1, 4.0, 4.0, 307, 26, 21, 10
987, 1, 5.0, 4.0, 42, 9, 4, 9
988, 1, 4.0, 4.0, 326, 36, 32, 4
989, 1, 3.0, 3.0, 48, 4, 3, 15
990, 1, 3.0, 2.0, 104, 12, 4, 25
991, 1, 4.0, 5.0, 299, 32, 25, 7
992, 1, 4.0, 5.0, 409, 38, 18, 18
993, 1, 2.0, 2.0, 126, 5, 5, 25
994, 1, 3.0, 4.0, 343, 38, 15, 19
995, 1, 5.0, 5.0, 463, 45, 27, 12
996, 1, 5.0, 4.0, 482, 99, 30, 12
997, 1, 6.0, 6.0, 590, 86, 36, 8
998, 1, 6.0, 6.0, 740, 143, 41, 11
999, 1, 4.0, 4.0, 334, 34, 24, 8
1000, 1, 4.0, 4.0, 349, 35, 27, 8
1001, 1, 5.0, 4.0, 370, 44, 21, 13
1002, 1, 3.0, 3.0, 169, 25, 6, 27
1003, 1, 4.0, 5.0, 252, 29, 23, 7
1004, 1, 4.0, 4.0, 442, 53, 31, 8
1005, 1, 5.0, 5.0, 371, 58, 27, 7
1006, 1, 5.0, 5.0, 507, 31, 15, 32
1007, 1, 4.0, 4.0, 429, 43, 28, 8
1008, 1, 4.0, 4.0, 265, 19, 6, 43
1009, 1, 4.0, 4.0, 411, 51, 27, 10
1010, 1, 5.0, 4.0, 358, 47, 35, 5
1011, 1, 3.0, 4.0, 338, 13, 19, 14
1012, 1, 4.0, 4.0, 360, 41, 27, 6
1013, 1, 5.0, 5.0, 509, 30, 36, 6
1014, 1, 4.0, 4.0, 276, 25, 20, 9
1015, 1, 4.0, 4.0, 368, 34, 25, 9
1016, 1, 5.0, 5.0, 515, 85, 32, 8
1017, 1, 5.0, 5.0, 381, 38, 24, 11
1018, 1, 4.0, 4.0, 262, 17, 12, 19
1019, 1, 4.0, 5.0, 443, 44, 22, 15
1020, 1, 6.0, 5.0, 622, 69, 35, 9
1021, 1, 4.0, 4.0, 279, 12, 17, 12
1022, 1, 4.0, 5.0, 428, 40, 29, 9
1023, 1, 4.0, 4.0, 339, 40, 17, 16
1024, 1, 5.0, 5.0, 428, 46, 37, 4
1025, 1, 4.0, 4.0, 367, 25, 29, 6
1026, 1, 4.0, 6.0, 559, 77, 38, 7
1027, 1, 5.0, 5.0, 465, 58, 23, 15
1028, 1, 4.0, 4.0, 198, 29, 11, 16
1029, 1, 5.0, 4.0, 467, 33, 27, 10
1030, 1, 4.0, 4.0, 445, 55, 23, 16
1031, 1, 5.0, 5.0, 465, 74, 39, 6
1032, 1, 4.0, 4.0, 448, 35, 16, 25
1033, 1, 4.0, 4.0, 216, 41, 15, 11
1034, 1, 5.0, 4.0, 367, 48, 25, 8
1035, 1, 4.0, 4.0, 244, 16, 8, 29
